"","V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
"236",44231,"Tennessee","2020-08-04",0.93939963880289,0,10.8959795321637,0.377144650842793,0,3.89597953216374,0.292913312693498,0,3.17732198142415,0.052,0,1,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-21.379690459253,"projected",20468.8858518401,NA,5.77981138371676,0.169962279149331,27.9333768291399
"237",44232,"Tennessee","2020-08-05",0.654060577915377,0,6.89027777777778,0.273643790849673,0,2.77916666666667,0.201315273477812,0,2.00131578947368,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",20603.5429956021,NA,NA,NA,NA
"238",44233,"Tennessee","2020-08-06",0.443557000343997,0,3.83472222222222,0.230072755417957,0,2.44649122807017,0.169055899552804,0,1.88266253869969,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",20738.2001393642,NA,NA,NA,NA
"239",44234,"Tennessee","2020-08-07",0.380807481940144,0,3.41199690402477,0.192757137942896,0,2.22324561403509,0.141644478844169,0,1.66666666666667,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",20872.8572831263,NA,NA,NA,NA
"240",44235,"Tennessee","2020-08-08",0.325144650842793,0,3.15811403508772,0.16021568627451,0,1.94451754385965,0.118291021671827,0,1.47434210526316,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21007.5144268883,NA,NA,NA,NA
"241",44236,"Tennessee","2020-08-09",0.273643790849673,0,2.77916666666667,0.12690522875817,0,1.61162280701754,0.0944105607155143,0,1.16691176470588,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21142.1715706504,NA,NA,NA,NA
"242",44237,"Tennessee","2020-08-10",0.230072755417957,0,2.44649122807017,0.0976967664258686,0,1.27872807017544,0.0722999656002752,0,1,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21276.8287144124,NA,NA,NA,NA
"243",44238,"Tennessee","2020-08-11",0.192757137942896,0,2.22324561403509,0.0709447884416925,0,0.948684210526315,0.0527390780873753,0,0.736842105263158,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21411.4858581745,NA,NA,NA,NA
"244",44239,"Tennessee","2020-08-12",0.16021568627451,0,1.94451754385965,0.0497688338493292,0,0.722222222222222,0.0367547299621603,0,0.529411764705882,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21546.1430019366,NA,NA,NA,NA
"245",44240,"Tennessee","2020-08-13",0.12690522875817,0,1.61162280701754,0.0293856209150327,0,0.470665634674923,0.0217213622291022,0,0.333823529411764,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21680.8001456987,NA,NA,NA,NA
"246",44241,"Tennessee","2020-08-14",0.0976967664258686,0,1.27872807017544,0.0123928448572411,0,0.222222222222222,0.00965737874097007,0,0.166911764705882,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21815.4572894607,NA,NA,NA,NA
"247",44242,"Tennessee","2020-08-15",0.0709447884416925,0,0.948684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",21950.1144332228,NA,NA,NA,NA
"248",44243,"Tennessee","2020-08-16",0.0497688338493292,0,0.722222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22084.7715769848,NA,NA,NA,NA
"249",44244,"Tennessee","2020-08-17",0.0293856209150327,0,0.470665634674923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22219.4287207469,NA,NA,NA,NA
"250",44245,"Tennessee","2020-08-18",0.0123928448572411,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22354.085864509,NA,NA,NA,NA
"251",44246,"Tennessee","2020-08-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22488.743008271,NA,NA,NA,NA
"252",44247,"Tennessee","2020-08-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22623.4001520331,NA,NA,NA,NA
"253",44248,"Tennessee","2020-08-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22758.0572957951,NA,NA,NA,NA
"254",44249,"Tennessee","2020-08-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",22892.7144395572,NA,NA,NA,NA
"255",44250,"Tennessee","2020-08-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",23027.3715833193,NA,NA,NA,NA
"256",44251,"Tennessee","2020-08-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.292,318,832.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"projected",23162.0287270813,NA,NA,NA,NA
